id,name,incumbent,party_leader,pm,mpp,premier,cabinet
752,Rob Hutchison
753,Peter Milliken
754,Don Rogers
755,Karl Eric Walker
756,Eric Walton
757,Steven Cage
758,Tony Maas
759,Karen Redman
760,Martin Suter
761,Richard Walsh-Bowers
762,Harold Glenn Albrecht
763,Len Carter
764,Lynn Myers
765,Kristine Yvonne Stapleton
766,Julian Ichim
767,Edwin Laryea
768,Ajmer Mandur
769,Ciprian Mihalcea
770,Pauline Richards
771,Andrew Telegdi
772,Jerry Ackerman
773,Jeffrey Bogaerts
774,Helen Forsey
775,Mike Nickerson
776,Ernest Rathwell
777,Scott Reid
778,Geoff Turner
779,Steve Armstrong
780,Gord Brown
781,Bob Eaton
782,David Lee
783,Dan Mailer
784,Irene Mathyssen
785,David McLaughlin
786,Glen Douglas Pearson
787,Joe Fontana
788,Stephen Maynard
789,John Mazzilli
790,Margaret Mondaca
791,Rod Morley
792,Stuart Smith
793,Gina Barber
794,Sue Barnes
795,Al Gretzky
796,Steve Hunter
797,Monica Jarabek
798,Margaret Villamizar
799,Fayaz Choudhary
800,Partap Dua
801,Janice Hagan
802,Joe Li
803,John McCallum
804,Wesley Weese
805,Kevin Blake
806,Mike Janssens
807,Jim Johnston
808,Bev Shipley
809,Jeff Wesley
810,Navdeep Bains
811,Nirvan Balkissoon
812,Arnjeet Sangha
813,Tim Sullivan
814,Grace Yogaretnam
815,Pierre Chénier
816,Carl DeFaria
817,Mohamed Elrofaie
818,Jim Gill
819,Albina Guarnieri
820,Richard Pietro
821,Sally Wong
822,Omar Alghabra
823,Ronnie Amyotte
824,Rupinder Brar
825,Bob Dechert
826,Adam Hunter
827,Mark de Pelham
828,Phil Green
829,Paul D.J. McMurray
830,Dagmar Sullivan
831,Paul Szabo
832,Brendan Tarry
833,James Caron
834,Otto Casanova
835,Peter Creighton
836,Raminder Gill
837,Wajid Khan
838,Lori Gadzala
839,Michael Gaffney
840,Laurel Gibbons
841,Pierre Poilievre
842,Dorian Baxter
843,Lois Brown
844,Ed Chudak
845,Glenn Hubbers
846,Peter Maloney
847,Belinda Stronach
848,Gary Burroughs
849,Wayne Gates
850,Kay Green
851,Rob Nicholson
852,Dean Allison
853,David W. Bylsma
854,Heather Carter
855,Tom Ferguson
856,Dave Heatley
857,Raymond Bonin
858,Michel D. Ethier
859,Claude Gravelle
860,Mark McAllister
861,Mathieu Péron
862,Steve Rutchinski
863,Margaret Schwartzentruber
864,Peter Chirico
865,Dave Fluri
866,Meg Purdy
867,Anthony Rota
868,Russ Christianson
869,Patricia Lawson
870,Paul Macklin
871,Rick Norlock
872,Steve Armes
873,Bob Callow
874,Pamela Courtot
875,Lui Temelkovski
876,Tina Agrell
877,M. A. Bonnie Brown
878,Laura Domsy
879,Terence Young
880,Colin Carrie
881,David Gershuny
882,Adam Jobse
883,Louise Parkes
884,Sid Ryan
885,John Andrew Akpata
886,David Chernushenko
887,Paul Dewar
888,Keith Fountain
