id,name,riding_name,last_win_margin,party_leader,pm,mpp,premier,cabinet
596,Ruby Dhalla,Brampton--Springdale
597,Parm Gill,Brampton--Springdale
598,Manjit Grewal,Brampton--Springdale
599,Mark Hoffberg,Brampton--Springdale
600,Elizabeth Rowley,Brampton--Springdale
601,Andrew Kania,Brampton West
602,Theodore Koum Njoh,Brampton West
603,Kyle Seeback,Brampton West
604,Jagtar Shergill,Brampton West
605,Avtaar Soor,Brampton West
606,Leslie Bory,Brant
607,Nora Fueten,Brant
608,Marc Laferriere,Brant
609,Phil McColeman,Brant
610,Martin Sitko,Brant
611,Lloyd St. Amand,Brant
612,Elaine Baetz,Burlington
613,Alyssa Brierley,Burlington
614,David Laird,Burlington
615,Graham Reid Mayberry,Burlington
616,Mike Wallace,Burlington
617,Manuel Couto,Cambridge
618,Susan Galvao,Cambridge
619,Gary Goodyear,Cambridge
620,Jacques Malette,Cambridge
621,Bryan May,Cambridge
622,John Hogg,Carleton--Mississippi Mills
623,Karen McCrimmon,Carleton--Mississippi Mills
624,Gordon O'Connor,Carleton--Mississippi Mills
625,Erin Peters,Carleton--Mississippi Mills
626,Matt Daudlin,Chatham-Kent--Essex
627,Ron Franko,Chatham-Kent--Essex
628,Robert Hodgson,Chatham-Kent--Essex
629,Dave Van Kesteren,Chatham-Kent--Essex
630,Blaize Barnicoat,Durham
631,Grant Humes,Durham
632,Stephen Leahy,Durham
633,Andrew Moriarity,Durham
634,Bev Oda,Durham
635,Tammy Schoep,Durham
636,Andrew Cash,Davenport
637,Miguel Figueroa,Davenport
638,Simon Luisi,Davenport
639,Theresa Rodrigues,Davenport
640,Wayne Scott,Davenport
641,Mario Silva,Davenport
642,Joe Daniel,Don Valley East
643,Mary Trapani Hynes,Don Valley East
644,Ryan Kidd,Don Valley East
645,Yasmin Ratansi,Don Valley East
646,Akil Sadikali,Don Valley East
647,John Carmichael,Don Valley West
648,Dimitris Kabitsis,Don Valley West
649,Rob Oliphant,Don Valley West
650,Georgina Wilcock,Don Valley West
651,Nicole Yovanoff,Don Valley West
652,Leslie Parsons,Dufferin--Caledon
653,Bill Prout,Dufferin--Caledon
654,David Tilson,Dufferin--Caledon
655,Ard Van Leeuwen,Dufferin--Caledon
656,Paul William Baker,Eglinton--Lawrence
657,Justin Chatwin,Eglinton--Lawrence
658,Joe Oliver,Eglinton--Lawrence
659,Joe Volpe,Eglinton--Lawrence
660,Will Arlow,Elgin--Middlesex--London
661,John Fisher,Elgin--Middlesex--London
662,Carl Hiemstra,Elgin--Middlesex--London
663,Joe Preston,Elgin--Middlesex--London
664,Fred Sinclair,Elgin--Middlesex--London
665,Graham Warwick,Elgin--Middlesex--London
666,Cora Carriveau,Essex
667,Taras Natyshak,Essex
668,Nelson Santos,Essex
669,Enver Villamizar,Essex
670,Jeff Watson,Essex
671,Ted Opitz,Etobicoke Centre
672,Ana Maria Rivero,Etobicoke Centre
673,Sarah Thompson,Etobicoke Centre
674,Borys Wrzesnewskyj,Etobicoke Centre
675,Katarina Zoricic,Etobicoke Centre
676,Dave Corail,Etobicoke--Lakeshore
677,Michael Erickson,Etobicoke--Lakeshore
678,Michael Ignatieff,Etobicoke--Lakeshore
679,Janice Murray,Etobicoke--Lakeshore
680,Bernard Trottier,Etobicoke--Lakeshore
681,Diana Andrews,Etobicoke North
682,Anna Di Carlo,Etobicoke North
683,Kirsty Duncan,Etobicoke North
684,Alex Dvornyak,Etobicoke North
685,John C. Gardner,Etobicoke North
686,Priti Lamba,Etobicoke North
687,Julie Bourgeois,Glengarry--Prescott--Russell
688,Jean-Serge Brisson,Glengarry--Prescott--Russell
689,Pierre Lemieux,Glengarry--Prescott--Russell
690,Sylvie Lemieux,Glengarry--Prescott--Russell
691,Denis A. Séguin,Glengarry--Prescott--Russell
692,Karen Gventer,Bruce--Grey--Owen Sound
693,Emma Hogbin,Bruce--Grey--Owen Sound
694,Kimberley Love,Bruce--Grey--Owen Sound
695,Larry Miller,Bruce--Grey--Owen Sound
696,Philip Bender,Guelph
697,Marty Burke,Guelph
698,Drew Garvie,Guelph
699,Kornelis Klevering,Guelph
700,John Lawson,Guelph
701,Karen Levenson,Guelph
702,Bobbi Stewart,Guelph
703,Frank Valeriote,Guelph
704,Steven Elgersma,Haldimand--Norfolk
705,Anne Faulkner,Haldimand--Norfolk
706,Diane Finley,Haldimand--Norfolk
707,Ian Nichols,Haldimand--Norfolk
708,Bob Speller,Haldimand--Norfolk
709,Barry Devolin,Haliburton--Kawartha Lakes--Brock
710,Lyn Edwards,Haliburton--Kawartha Lakes--Brock
711,Susanne Lauten,Haliburton--Kawartha Lakes--Brock
712,Laura Redman,Haliburton--Kawartha Lakes--Brock
713,Pat Heroux,Halton
714,Connie Laurin-Bowie,Halton
715,Lisa Raitt,Halton
716,Judi Remigio,Halton
717,Tony Rodrigues,Halton
718,Michael Baldasaro,Hamilton Centre
719,Jim Byron,Hamilton Centre
720,David Christopherson,Hamilton Centre
721,Lisa Nussey,Hamilton Centre
722,Anne Tennier,Hamilton Centre
723,Brad Clark,Hamilton East--Stoney Creek
724,Wendell Fields,Hamilton East--Stoney Creek
725,David Hart Dyke,Hamilton East--Stoney Creek
726,Gord Hill,Hamilton East--Stoney Creek
727,Bob Green Innes,Hamilton East--Stoney Creek
728,Bob Mann,Hamilton East--Stoney Creek
729,Wayne Marston,Hamilton East--Stoney Creek
730,Greg Pattinson,Hamilton East--Stoney Creek
731,Michelle Stockwell,Hamilton East--Stoney Creek
732,Henryk Adamiec,Hamilton Mountain
733,Terry Anderson,Hamilton Mountain
734,Marie Bountrogianni,Hamilton Mountain
735,Stephen Brotherston,Hamilton Mountain
736,Chris Charlton,Hamilton Mountain
737,Jim Enos,Hamilton Mountain
738,Charlie Bagnato,Huron--Bruce
739,Ben Lobb,Huron--Bruce
740,Grant Robertson,Huron--Bruce
741,Eric Shelley,Huron--Bruce
742,Dennis Valenta,Huron--Bruce
743,Tania Cameron,Kenora
744,Kelvin Chicago-Boucher,Kenora
745,Greg Rickford,Kenora
746,Mike Schwindt,Kenora
747,Roger Valley,Kenora
748,Daniel Beals,Kingston and the Islands
749,Alicia Gordon,Kingston and the Islands
750,Ted Hsu,Kingston and the Islands
751,Eric Walton,Kingston and the Islands
752,Mark Corbiere,Kitchener Centre
753,Karen Redman,Kitchener Centre
754,Alan Rimmer,Kitchener Centre
755,Martin Suter,Kitchener Centre
756,Peter Thurley,Kitchener Centre
757,Byron Williston,Kitchener Centre
758,Stephen Woodworth,Kitchener Centre
759,Harold Albrecht,Kitchener--Conestoga
760,Albert Ashley,Kitchener--Conestoga
761,Lorne Bruce,Kitchener--Conestoga
762,Bob Rosehart,Kitchener--Conestoga
763,Peter Braid,Kitchener--Waterloo
764,Bill Brown,Kitchener--Waterloo
765,Julian Ichim,Kitchener--Waterloo
766,Cathy MacLellan,Kitchener--Waterloo
767,Steven Bradley Scott,Kitchener--Waterloo
768,Andrew Telegdi,Kitchener--Waterloo
769,Richard Walsh-Bowers,Kitchener--Waterloo
770,John Baranyi,Lanark--Frontenac--Lennox and Addington
771,Ralph Lee,Lanark--Frontenac--Lennox and Addington
772,Scott Reid,Lanark--Frontenac--Lennox and Addington
773,David Remington,Lanark--Frontenac--Lennox and Addington
774,Doug Smyth,Lanark--Frontenac--Lennox and Addington
775,Gord Brown,Leeds--Grenville
776,Matthew Gabriel,Leeds--Grenville
777,Marjory Loveys,Leeds--Grenville
778,Mary Slade,Leeds--Grenville
779,Roger Caranci,London--Fanshawe
780,Jim Chahbar,London--Fanshawe
781,Irene Mathyssen,London--Fanshawe
782,Matthew Peloza,London--Fanshawe
783,G.J. Rancourt,London--Fanshawe
784,German Gutierrez,London North Centre
785,Mary Ann Hodge,London North Centre
786,Glen Pearson,London North Centre
787,Susan Truppe,London North Centre
788,AnnaMaria Valastro,London North Centre
789,Brad Arthur Corbett,London West
790,Doug Ferguson,London West
791,Peter Ferguson,London West
792,Ed Holder,London West
793,Rod Morley,London West
794,Nadine Marie Hawkins,Markham--Unionville
795,John McCallum,Markham--Unionville
796,Adam Poon,Markham--Unionville
797,Bob Saroya,Markham--Unionville
798,Allen Small,Markham--Unionville
799,Joe Hill,Lambton--Kent--Middlesex
800,Mike Janssens,Lambton--Kent--Middlesex
801,Jim Johnston,Lambton--Kent--Middlesex
802,Bev Shipley,Lambton--Kent--Middlesex
803,Gayle Stucke,Lambton--Kent--Middlesex
804,Eve Adams,Mississauga--Brampton South
805,Navdeep Bains,Mississauga--Brampton South
806,Jim Glavan,Mississauga--Brampton South
807,Benjamin Jonathon Ullysses Stone,Mississauga--Brampton South
808,Tim Sullivan,Mississauga--Brampton South
809,Waseem Ahmed,Mississauga East--Cooksville
810,Jaymini Bhikha,Mississauga East--Cooksville
811,Pierre Chénier,Mississauga East--Cooksville
812,Peter Fonseca,Mississauga East--Cooksville
813,Wladyslaw Lizon,Mississauga East--Cooksville
814,Omar Alghabra,Mississauga--Erindale
815,Michelle Bilek,Mississauga--Erindale
816,Robert Dechert,Mississauga--Erindale
817,John Fraser,Mississauga--Erindale
818,Dagmar Sullivan,Mississauga--Erindale
819,Stella Ambler,Mississauga South
820,Richard Barrett,Mississauga South
821,Farah Kalbouneh,Mississauga South
822,Paul Simas,Mississauga South
823,Paul Szabo,Mississauga South
824,Brad Butt,Mississauga--Streetsville
825,Bonnie Crombie,Mississauga--Streetsville
826,Chris Hill,Mississauga--Streetsville
827,Aijaz Naqvi,Mississauga--Streetsville
828,Jean-Luc Cooke,Nepean--Carleton
829,Ric Dagenais,Nepean--Carleton
830,Ryan Keon,Nepean--Carleton
831,Pierre Poilievre,Nepean--Carleton
832,Dorian Baxter,Newmarket--Aurora
833,Kassandra Bidarian,Newmarket--Aurora
834,Lois Brown,Newmarket--Aurora
835,Vanessa Long,Newmarket--Aurora
836,Yvonne Mackie,Newmarket--Aurora
837,Kyle Peterson,Newmarket--Aurora
838,Bev Hodgson,Niagara Falls
839,Harold Jonker,Niagara Falls
840,Heather Kelley,Niagara Falls
841,Rob Nicholson,Niagara Falls
842,Shawn Willick,Niagara Falls
843,Dean Allison,Niagara West--Glanbrook
844,Stephen Bieda,Niagara West--Glanbrook
845,Sid Frere,Niagara West--Glanbrook
846,David Heatley,Niagara West--Glanbrook
847,Bryan Jongbloed,Niagara West--Glanbrook
848,Joe Cormier,Nickel Belt
849,Claude Gravelle,Nickel Belt
850,Christine Guillot-Proulx,Nickel Belt
851,Lynne Reynolds,Nickel Belt
852,Steve Rutchinski,Nickel Belt
853,Jay Aspin,Nipissing--Timiskaming
854,Scott Edward Daley,Nipissing--Timiskaming
855,Rona Eckert,Nipissing--Timiskaming
856,Anthony Rota,Nipissing--Timiskaming
857,Russ Christianson,Northumberland--Quinte West
858,Rick Norlock,Northumberland--Quinte West
859,Kim Rudd,Northumberland--Quinte West
860,Ralph Torrie,Northumberland--Quinte West
861,Paul Calandra,Oak Ridges--Markham
862,Janice Hagan,Oak Ridges--Markham
863,Trifon Haitas,Oak Ridges--Markham
864,John Siciliano,Oak Ridges--Markham
865,Lui Temelkovski,Oak Ridges--Markham
866,Andrew Chlobowski,Oakville
867,James Ede,Oakville
868,Max Khan,Oakville
869,Terence Young,Oakville
870,Gail Bates,Oshawa
871,Matthew Belanger,Oshawa
872,Chris Buckley,Oshawa
873,Colin Carrie,Oshawa
874,David Gershuny,Oshawa
875,James Cooper Morton,Oshawa
876,John Andrew Akpata,Ottawa Centre
877,Romeo Bellai,Ottawa Centre
878,Scott Bradley,Ottawa Centre
879,Paul Dewar,Ottawa Centre
880,Jen Hunter,Ottawa Centre
881,Damian Konstantinakos,Ottawa Centre
882,Stuart Ryan,Ottawa Centre
883,Pierre Soublière,Ottawa Centre
884,David Bertschi,Ottawa--Orléans
885,Martine Cénatus,Ottawa--Orléans
886,Royal Galipeau,Ottawa--Orléans
887,Paul Maillet,Ottawa--Orléans
888,Mike Bleskie,Ottawa South
889,Al Gullon,Ottawa South
890,Mick Kitor,Ottawa South
891,David McGuinty,Ottawa South
892,James McLaren,Ottawa South
893,Elie Salibi,Ottawa South
894,Mauril Bélanger,Ottawa--Vanier
895,Trevor Haché,Ottawa--Vanier
896,Christian Legeais,Ottawa--Vanier
897,Caroline Rioux,Ottawa--Vanier
898,Rem Westland,Ottawa--Vanier
899,John Baird,Ottawa West--Nepean
900,Mark MacKenzie,Ottawa West--Nepean
901,Marlene Rivier,Ottawa West--Nepean
902,Anita Vandenbeld,Ottawa West--Nepean
903,Paul Arsenault,Oxford
904,Mike Farlow,Oxford
905,Tim Lobzun,Oxford
906,Dave MacKenzie,Oxford
907,John Markus,Oxford
908,Andrew Borkowski,Parkdale--High Park
909,Lorne Gershuny,Parkdale--High Park
910,Gerard Kennedy,Parkdale--High Park
911,Peggy Nash,Parkdale--High Park
912,Sarah Newton,Parkdale--High Park
913,Terry Parker,Parkdale--High Park
914,Taylor Train,Parkdale--High Park
915,David Carmichael,Parry Sound--Muskoka
916,Tony Clement,Parry Sound--Muskoka
917,Glen Hodgson,Parry Sound--Muskoka
918,Albert Gray Smith,Parry Sound--Muskoka
919,Cindy Waters,Parry Sound--Muskoka
920,Wendy Wilson,Parry Sound--Muskoka
921,John Cowling,Perth--Wellington
922,Irma N DeVries,Perth--Wellington
923,Bob McTavish,Perth--Wellington
924,Ellen Papenburg,Perth--Wellington
925,Gary Schellenberger,Perth--Wellington
926,Michael Bates,Peterborough
927,Michael Bell,Peterborough
928,Dean Del Mastro,Peterborough
929,Betsy McGregor,Peterborough
930,Dave Nickle,Peterborough
931,Gordon Scott,Peterborough
932,Corneliu Chisu,Pickering--Scarborough East
933,Dan McTeague,Pickering--Scarborough East
934,Andrea Moffat,Pickering--Scarborough East
935,Kevin Smith,Pickering--Scarborough East
936,Tim Hickey,Prince Edward--Hastings
937,Daryl Kramp,Prince Edward--Hastings
938,Patrick Larkin,Prince Edward--Hastings
939,Michael McMahon,Prince Edward--Hastings
940,Andrew Skinner,Prince Edward--Hastings
941,Peter Tinsley,Prince Edward--Hastings
942,Eric Burton,Renfrew--Nipissing--Pembroke
943,Hec Clouthier,Renfrew--Nipissing--Pembroke
944,Cheryl Gallant,Renfrew--Nipissing--Pembroke
945,Christine Tabbert,Renfrew--Nipissing--Pembroke
946,Roseanne Van Schie,Renfrew--Nipissing--Pembroke
947,Adam DeVita,Richmond Hill
948,Cameron W. Hastings,Richmond Hill
949,Costas Menegakis,Richmond Hill
950,Bryon Wilfert,Richmond Hill
951,Dave Bylsma,St. Catharines
952,Rick Dykstra,St. Catharines
953,Andrew Gill,St. Catharines
954,Jennifer Mooradian,St. Catharines
955,Saleh Waziruddin,St. Catharines
956,Mike Williams,St. Catharines
957,Carolyn Bennett,St. Paul's
958,Maureen Harquail,St. Paul's
959,John Kittredge,St. Paul's
960,Jim McGarva,St. Paul's
961,William Molls,St. Paul's
962,Pat Davidson,Sarnia--Lambton
963,Christopher Desormeaux-Malm,Sarnia--Lambton
964,Tim Fugard,Sarnia--Lambton
965,Tim van Bodegom,Sarnia--Lambton
966,Brian White,Sarnia--Lambton
967,Bryan Hayes,Sault Ste. Marie
968,Luke Macmichael,Sault Ste. Marie
969,Tony Martin,Sault Ste. Marie
970,Christian Provenzano,Sault Ste. Marie
971,Randy Riauka,Sault Ste. Marie
972,Mike Taffarel,Sault Ste. Marie
973,Jim Karygiannis,Scarborough--Agincourt
974,Nancy Patchell,Scarborough--Agincourt
975,Pauline Thompson,Scarborough--Agincourt
976,Harry Tsai,Scarborough--Agincourt
977,John Cannis,Scarborough Centre
978,Natalie Hundt,Scarborough Centre
979,Roxanne James,Scarborough Centre
980,Ella Ng,Scarborough Centre
981,Alonzo Bartley,Scarborough--Guildwood
982,Paul Coulbeck,Scarborough--Guildwood
983,Chuck Konkel,Scarborough--Guildwood
984,John McKay,Scarborough--Guildwood
985,Danielle Ouellette,Scarborough--Guildwood
986,Mark Balack,Scarborough--Rouge River
987,Marlene Gallyot,Scarborough--Rouge River
988,Rana Sarkar,Scarborough--Rouge River
989,George B. Singh,Scarborough--Rouge River
990,Rathika Sitsabaiesan,Scarborough--Rouge River
991,Stefan Dixon,Scarborough Southwest
992,Dan Harris,Scarborough Southwest
993,Gavan Paranchothy,Scarborough Southwest
994,Michelle Simson,Scarborough Southwest
995,Katy Austin,Simcoe--Grey
996,Gord Cochrane,Simcoe--Grey
997,Helena Guergis,Simcoe--Grey
998,Kellie Leitch,Simcoe--Grey
999,Jace Metheral,Simcoe--Grey
1000,Alex Smardenka,Simcoe--Grey
1001,Peter Vander Zaag,Simcoe--Grey
1002,Richard Banigan,Simcoe North
1003,Steve Clarke,Simcoe North
1004,Adrian Kooger,Simcoe North
1005,Valerie Powell,Simcoe North
1006,Bruce Stanton,Simcoe North
1007,Bernadette Clement,Stormont--Dundas--South Glengarry
1008,Darcy Neal Donnelly,Stormont--Dundas--South Glengarry
1009,Guy Lauzon,Stormont--Dundas--South Glengarry
1010,Mario Leclerc,Stormont--Dundas--South Glengarry
1011,Wyatt Joseph Walsh,Stormont--Dundas--South Glengarry
1012,Carol Hartman,Sudbury
1013,Will Morin,Sudbury
1014,J. David Popescu,Sudbury
1015,Fred Slade,Sudbury
1016,Glenn Thibeault,Sudbury
1017,Fred Twilley,Sudbury
1018,Peter Kent,Thornhill
1019,Norbert Koehl,Thornhill
1020,Karen Mock,Thornhill
1021,Simon Strelchik,Thornhill
1022,Liz White,Thornhill
1023,Ken Boshcoff,Thunder Bay--Rainy River
1024,Moe Comuzzi-Stehmann,Thunder Bay--Rainy River
1025,John Rafferty,Thunder Bay--Rainy River
1026,Ed Shields,Thunder Bay--Rainy River
1027,Denis A. Carrière,Thunder Bay--Superior North
1028,Yves Fricot,Thunder Bay--Superior North
1029,Richard Harvey,Thunder Bay--Superior North
1030,Bruce Hyer,Thunder Bay--Superior North
1031,Scot Kyle,Thunder Bay--Superior North
1032,Charlie Angus,Timmins--James Bay
1033,Lisa Bennett,Timmins--James Bay
1034,Bill Greenberg,Timmins--James Bay
1035,Marilyn Wood,Timmins--James Bay
1036,Judi Falardeau,Toronto Centre
1037,Philip Fernandez,Toronto Centre
1038,Catherine Holliday,Toronto Centre
1039,Ellen Michelson,Toronto Centre
1040,Kevin Moore,Toronto Centre
1041,Bob Rae,Toronto Centre
1042,Susan Wallace,Toronto Centre
1043,Bahman Yazdanfar,Toronto Centre
1044,Marie Crawford,Toronto--Danforth
1045,Andrew Lang,Toronto--Danforth
1046,Jack Layton,Toronto--Danforth
1047,Adriana Mugnatto-Hamu,Toronto--Danforth
1048,Katarina von Koenig,Toronto--Danforth
1049,Rachel Barney,Trinity--Spadina
1050,Chester Brown,Trinity--Spadina
1051,Olivia Chow,Trinity--Spadina
1052,Christine Innes,Trinity--Spadina
1053,Nick Lin,Trinity--Spadina
1054,Gin Siow,Trinity--Spadina
1055,Julian Fantino,Vaughan
1056,Mario Ferri,Vaughan
1057,Mark Pratt,Vaughan
1058,Claudia Rodriguez-Larrain,Vaughan
1059,Malcolm Allen,Welland
1060,Ray Game,Welland
1061,John Maloney,Welland
1062,David Vangoolen,Welland
1063,Leanna Villella,Welland
1064,Ron J. Walker,Welland
1065,Robin Williamson,Welland
1066,Brent Bouteiller,Wellington--Halton Hills
1067,Michael Chong,Wellington--Halton Hills
1068,Barry Peters,Wellington--Halton Hills
1069,Jeffrey Streutker,Wellington--Halton Hills
1070,Anastasia Zavarella,Wellington--Halton Hills
1071,Trevor Bardens,Whitby--Oshawa
1072,Jim Flaherty,Whitby--Oshawa
1073,Rebecca Harrison,Whitby--Oshawa
1074,Josh Insang,Whitby--Oshawa
1075,Trish McAuliffe,Whitby--Oshawa
1076,Martha Hall Findlay,Willowdale
1077,Chungsen Leung,Willowdale
1078,Mehdi Mollahasani,Willowdale
1079,Laura Chesnik,Windsor--Tecumseh
1080,Joe Comartin,Windsor--Tecumseh
1081,Denise Ghanam,Windsor--Tecumseh
1082,Irek Kusmierczyk,Windsor--Tecumseh
1083,Kyle Prestanski,Windsor--Tecumseh
1084,Melanie Deveau,Windsor West
1085,Alishia Fox,Windsor West
1086,Lisa Lumley,Windsor West
1087,Brian Masse,Windsor West
1088,Margaret Villamizar,Windsor West
1089,Mark Adler,York Centre
1090,Nick Brownlee,York Centre
1091,Ken Dryden,York Centre
1092,Rosemary Frei,York Centre
1093,John Dewar,York--Simcoe
1094,Sylvia Gerl,York--Simcoe
1095,Vicki Gunn,York--Simcoe
1096,Paul Pisani,York--Simcoe
1097,Peter Van Loan,York--Simcoe
1098,Cynthia Wesley-Esquimaux,York--Simcoe
1099,Sonny Day,York South--Weston
1100,Jilian Saweczko,York South--Weston
1101,Mike Sullivan,York South--Weston
1102,Alan Tonks,York South--Weston
1103,Giulio Manfrini,York West
1104,George Okoth Otura,York West
1105,Judy Sgro,York West
1106,Arthur Smitherman,York West
1107,Unblind Kheper Keseb Efekh Tibbin,York West
1108,Audrey Walters,York West
1109,Dave Barnes,Brandon--Souris
1110,John Bouché,Brandon--Souris
1111,Wes Penner,Brandon--Souris
1112,Merv Tweed,Brandon--Souris
1113,Rob Clement,Charleswood--St. James--Assiniboia
1114,Denali Enns,Charleswood--St. James--Assiniboia
1115,Steven Fletcher,Charleswood--St. James--Assiniboia
1116,Tom Paulley,Charleswood--St. James--Assiniboia
1117,Niki Ashton,Churchill
1118,Wally Daudrich,Churchill
1119,Sydney Garrioch,Churchill
1120,Alberteen Spence,Churchill
1121,Wendy Menzies,Dauphin--Swan River--Marquette
1122,Cheryl Osborne,Dauphin--Swan River--Marquette
1123,Robert Sopuck,Dauphin--Swan River--Marquette
1124,Kate Storey,Dauphin--Swan River--Marquette
1125,Jim Maloway,Elmwood--Transcona
1126,Ilona Niemczyk,Elmwood--Transcona
1127,Lawrence Toet,Elmwood--Transcona
1128,Ellen Young,Elmwood--Transcona
1129,Victor Andres,Kildonan--St. Paul
1130,Rachelle Devine,Kildonan--St. Paul
1131,Eduard Hiebert,Kildonan--St. Paul
1132,Brett Ryall,Kildonan--St. Paul
1133,Joy Smith,Kildonan--St. Paul
1134,Alon David Weinberg,Kildonan--St. Paul
1135,Mohamed Alli,Portage--Lisgar
1136,Jerome Dondo,Portage--Lisgar
1137,Matthew Friesen,Portage--Lisgar
1138,Candice Hoeppner,Portage--Lisgar
1139,M.J. Willard,Portage--Lisgar
1140,Janine Gibson,Provencher
1141,Terry Hayward,Provencher
1142,Ric Lim,Provencher
1143,Al Mackling,Provencher
1144,David Reimer,Provencher
1145,Vic Toews,Provencher
1146,Shelly Glover,Saint Boniface
1147,Patrice Miniely,Saint Boniface
1148,Marc Payette,Saint Boniface
1149,Raymond Simard,Saint Boniface
1150,James Bezan,Selkirk--Interlake
1151,Duncan Geisler,Selkirk--Interlake
1152,Sean Palsson,Selkirk--Interlake
1153,Don Winstone,Selkirk--Interlake
1154,Pat Martin,Winnipeg Centre
1155,Bev Pitura,Winnipeg Centre
1156,Darrell Rankin,Winnipeg Centre
1157,Jacqueline Romanow,Winnipeg Centre
1158,Allan Wise,Winnipeg Centre
1159,Rebecca Blaikie,Winnipeg North
1160,John Harvie,Winnipeg North
1161,Frank Komarniski,Winnipeg North
1162,Kevin Lamoureux,Winnipeg North
1163,Ann Matejicka,Winnipeg North
1164,Rod Bruinooge,Winnipeg South
1165,Terry Duguid,Winnipeg South
1166,Dave Gaudreau,Winnipeg South
1167,Caitlin McIntyre,Winnipeg South
1168,Joyce Bateman,Winnipeg South Centre
1169,Lyndon B. Froese,Winnipeg South Centre
1170,Matt Henderson,Winnipeg South Centre
1171,Dennis Lewycky,Winnipeg South Centre
1172,Joshua McNeil,Winnipeg South Centre
1173,Anita Neville,Winnipeg South Centre
1174,Norbert Kratchmer,Battlefords--Lloydminster
1175,Jordan LaPlante,Battlefords--Lloydminster
1176,Gerry Ritz,Battlefords--Lloydminster
1177,Glenn Tait,Battlefords--Lloydminster
1178,Darien Moore,Blackstrap
1179,Shawn Setyo,Blackstrap
1180,Deborah J. Walker,Blackstrap
1181,Lynne Yelich,Blackstrap
1182,Rob Gordon Clarke,Desnethé--Missinippi--Churchill River
1183,Lawrence Joseph,Desnethé--Missinippi--Churchill River
1184,Gabe Lafond,Desnethé--Missinippi--Churchill River
1185,George Morin,Desnethé--Missinippi--Churchill River
1186,David Anderson,Cypress Hills--Grasslands
1187,Duane Filson,Cypress Hills--Grasslands
1188,Trevor Peterson,Cypress Hills--Grasslands
1189,Helmi Scott,Cypress Hills--Grasslands
1190,Ray Boughen,Palliser
1191,Russ Collicott,Palliser
1192,Noah Patrick Evanchuk,Palliser
1193,Larissa Shasko,Palliser
1194,Craig Leonard Batley,Prince Albert
1195,Myk Brazier,Prince Albert
1196,Randy Hoback,Prince Albert
1197,Valerie Mushinski,Prince Albert
1198,Ron Wassill,Prince Albert
1199,Tom Lukiwski,Regina--Lumsden--Lake Centre
1200,Monica Lysack,Regina--Lumsden--Lake Centre
1201,Billy Patterson,Regina--Lumsden--Lake Centre
1202,Brian Sklar,Regina--Lumsden--Lake Centre
1203,Jeff Breti,Regina--Qu'Appelle
1204,Greg Chatterson,Regina--Qu'Appelle
1205,Fred Clipsham,Regina--Qu'Appelle
1206,Jackie Miller,Regina--Qu'Appelle
1207,Andrew Scheer,Regina--Qu'Appelle
1208,Sandra Finley,Saskatoon--Humboldt
1209,Darren Hill,Saskatoon--Humboldt
1210,Denise Kouri,Saskatoon--Humboldt
1211,Jim Pankiw,Saskatoon--Humboldt
1212,Brad Trost,Saskatoon--Humboldt
1213,Kelly Block,Saskatoon--Rosetown--Biggar
1214,Lee Reaney,Saskatoon--Rosetown--Biggar
1215,Vicki Strelioff,Saskatoon--Rosetown--Biggar
1216,Nettie Wiebe,Saskatoon--Rosetown--Biggar
1217,Mark Bigland-Pritchard,Saskatoon--Wanuskewin
1218,John Parry,Saskatoon--Wanuskewin
1219,Maurice Vellacott,Saskatoon--Wanuskewin
1220,Patricia Zipchen,Saskatoon--Wanuskewin
1221,Allan Arthur,Souris--Moose Mountain
1222,Gerald Borrowman,Souris--Moose Mountain
1223,Bob Deptuck,Souris--Moose Mountain
1224,Ed Komarnicki,Souris--Moose Mountain
1225,Bill Clary,Wascana
1226,Ralph Goodale,Wascana
1227,Ian Shields,Wascana
1228,Marc Spooner,Wascana
1229,Kash Andreychuk,Yorkton--Melville
1230,Garry Breitkreuz,Yorkton--Melville
1231,Elaine Hughes,Yorkton--Melville
1232,Douglas Ottenbreit,Yorkton--Melville
1233,Jule Asterisk,Fort McMurray--Athabasca
1234,Brian Jean,Fort McMurray--Athabasca
1235,Berend Wilting,Fort McMurray--Athabasca
1236,Karen Young,Fort McMurray--Athabasca
1237,Al Brown,Calgary East
1238,Jason Devine,Calgary East
1239,Scott W. Milton,Calgary East
1240,Deepak Obhrai,Calgary East
1241,Josipa Petrunic,Calgary East
1242,Peggy Askin,Calgary Centre-North
1243,Heather MacIntosh,Calgary Centre-North
1244,Stephen James Randall,Calgary Centre-North
1245,Michelle Rempel,Calgary Centre-North
1246,Paul Vargis,Calgary Centre-North
1247,Daniel Blanchard,Calgary Northeast
1248,Sheila Brown-Eckersley,Calgary Northeast
1249,Devinder Shory,Calgary Northeast
1250,Colette Singh,Calgary Northeast
1251,Cam Stewart,Calgary Northeast
1252,Diane Ablonczy,Calgary--Nose Hill
1253,Collin Anderson,Calgary--Nose Hill
1254,Tony Hajj,Calgary--Nose Hill
1255,Margaret McLeod,Calgary--Nose Hill
1256,William Hamilton,Calgary Centre
1257,Donna Marlis Montgomery,Calgary Centre
1258,Jennifer Pollock,Calgary Centre
1259,Lee Richardson,Calgary Centre
1260,Paul Fromm,Calgary Southeast
1261,Antoni Grochowski,Calgary Southeast
1262,Jason Kenney,Calgary Southeast
