id,name,last_win_margin,party_leader,pm,mpp,premier,cabinet
345,Marie-Thérèse Hovington
346,Shirley Picknell
347,Antoine Sarrazin-Bourgoin
348,Jean Beaupré
349,Denis Blanchette
350,Michelle Fontaine
351,Luc Harvey
352,Stefan Jetchick
353,Pascal-Pierre Paillé
354,Jean Cloutier
355,France Gagné
356,Alexandrine Latendresse
357,Hélène H. Leone
358,Josée Verner
359,Gérard Asselin
360,Pierre Breton
361,Michaël Chicoine
362,Jacques Gélineau
363,Randy Jones
364,Benoît Beauchamp
365,Lise Bissonnette
366,Robert Frégeau
367,Serge Ménard
368,Claude Moreau
369,Nancy Charest
370,Julie Demers
371,Louis Drainville
372,Jérôme Landry
373,Liliane Potvin
374,Jean-Yves Roy
375,Nicole Champagne
376,Jean-R. Guernon
377,Christian Paradis
378,Pierre Turcotte
379,Bruno Vézina
380,Marie-Josée Beauchamp
381,Claude Marc Boudreau
382,Roger Gaudet
383,David Grégoire
384,Michel Paulette
385,Tyrell Alexander
386,Antonio Artuso
387,Irwin Cotler
388,Diane Johnston
389,Maryse Lavallée
390,Nicolas Thibodeau
391,Rafael Tzoubari
392,Peter Deslauriers
393,Jessica Gal
394,Rachel Hoffman
395,Marlene Jennings
396,Carmine Pontillo
397,Eric Taillefer
398,Mark Canada
399,Yvon Lévesque
400,Erica Martin
401,Jean-Maurice Matte
402,Patrick Rancourt
403,Sébastien Dhavernas
404,Lulzim Laloshi
405,Thomas Mulcair
406,F. Monsieur Corde à Linge Pilon
407,Marcela Valdivia
408,Mahmood Raza Baig
409,Vivian Barbot
410,Ingrid Hein
411,Mustaque Sarker
412,Justin Trudeau
413,Costa Zafiropoulos
414,Pierre-Olivier Brunelle
415,Marsha Fine
416,Reny Gagnon
417,Bernard Patry
418,Shameem Siddiqui
419,Ryan Young
420,Céline Brault
421,Lawrence Cannon
422,Cindy Duncan McMillan
423,Benoit Legros
424,André Sylvestre
425,Marius Tremblay
426,André Arthur
427,Stéphane Asselin
428,Richard Côté
429,Jean Paradis
430,André Turgeon
431,Nathan John Weatherdon
432,Yonnel Bonaventure
433,Christiane Gagnon
434,Damien Rousseau
435,Catherine Roy-Goyette
436,Myriam Taschereau
437,Réjean Bellemare
438,Nicolas Dufour
439,Paul W. Fournier
440,Bruno Royer
441,Robert Semegen
442,Réjean Bériault
443,Ghislaine Cournoyer
444,Rebecca Laplante
445,Louis Plamondon
446,Nourredine Seddiki
447,André Bellavance
448,François Fillion
449,Gwyneth Helen Grant
450,Jean Landry
451,Éric Lefebvre
452,Stéphane Ricard
453,Pierre Béland
454,Guy Caron
455,Claude Guimond
456,James D. Morrison
457,Gaston Noël
458,Louise Thibault
459,Normand Beaudet
460,Marie Martine Bédard
461,Claude Carignan
462,Luc Desnoyers
463,Denis Joannette
464,Jean Bouchard
465,Aubert Côté
466,Paul Crête
467,Claude Gaumond
468,Gaston Hervieux
469,Denis Laflamme
470,Simon Bernier
471,Gilles Duguay
472,Monique Guay
473,Jocelyne Leduc
474,Joao Neves
475,René Piché
476,Catherine Forbes
477,Bernard Garneau
478,Denis Lebel
479,Claude Pilote
480,Jocelyn Tremblay
481,Jean-Patrick Berthiaume
482,Bernard Bigras
483,Alexandre Boulerice
484,Sylvie Boulianne
485,Stéphane Chénier
486,Michel Dugré
487,Vincent Larochelle
488,Marjorie Théodore
489,Simon Bernier
490,Nicole Charbonneau Barron
491,Pierre Diamond
492,Carole Lavallée
493,Vesna Vesic
494,Brigitte Sansoucy
495,Jacques Tétreault
496,Ève-Mary Thaï Thi Lac
497,Denise Tremblay
498,René Vincelette
499,Claude Bachand
500,Guy Berger
501,Marie-Josée Mercier
502,Philippe Refghi
503,Claire Ste-Marie
504,Pierre Tremblay
505,Josée Beaudin
506,Patrick Clune
507,Diane Joubert
508,Richard Marois
509,Roxane Stanners
510,Fernand Deschamps
511,Stéphane Dion
512,Dennis Galiatsatos
513,Jacques Lachaîne
514,Jerome Rodrigues
515,Laura Colella
516,Garnet Colly
517,Lucie Le Tourneau
518,Frank Monteleone
519,Massimo Pacetti
520,Farid Salem
521,Joseph Young
522,Anne Marie Aubert
523,Jean-Yves Laforest
524,Stéphane Roof
525,Ronald St-Onge Lynch
526,Martial Toupin
527,Michel.M. Champagne
528,Bernard Demers
529,Simon Gnocchini Messier
530,Jean Lambert
531,Robert Vincent
532,André Bachand
533,Serge Cardin
534,Sébastien Côrriveau
535,Nathalie Goguen
536,Yves Mondoux
537,Diane Bourgeois
538,M. Zamboni Cadieux
539,Martin Drapeau
540,Daniel Lebel
541,Michel Le Clair
542,Eva Nassif
543,Ariane Blais
544,Geneviève Boivin
545,Paule Brunelle
546,Claude Durand
547,Marcos G. Simard
548,Meili Faille
549,Michael M. Fortier
550,Maxime Héroux-Legault
551,Brigitte Legault
552,Jean-Yves Massenet
553,Benoît Dussault
554,Raphaël Fortin
555,François Fournier
556,Luc Malo
557,Annie Morel
558,Guy Dufort
559,Marc Garneau
560,Claude William Genest
561,Anne Lagacé Dowson
562,Charles Larivée
563,David Sommer Rovins
564,Bill Sloan
565,Linda Sullivan
566,Judith Vienneau
567,Mike Harilaid
568,Mark Holland
569,Rick Johnson
570,Kevin Norng
571,Bala Thavarajasoorier
572,Stephanie Wilson
573,Carol Hughes
574,Dianne Musgrove
575,Lorraine Rekmans
576,Brent St. Denis
577,Jamilé Ghaddar
578,Gordon Guyatt
579,Arlene MacFarlane-VanderBeek
580,Peter Ormond
581,David Sweet
582,Patrick Brown
583,Myrna Clark
584,Paolo Fabrizio
585,Erich Jacoby-Hawkins
586,Rick Jones
587,Christine Anne Nugent
588,Caroline Alleslev
589,Roger Carter
590,Marilyn Churley
591,Zoran Markovski
592,Maria Minna
593,Stella Ambler
594,Frank Chilelli
595,Gurbax S. Malhi
596,Mark Pajot
597,Jash Puniya
598,Ruby Dhalla
599,Dave Finlay
600,Parm Gill
601,Dimitrios Kabitsis
602,Mani Singh
603,Patti Chmelyk
604,Andrew Kania
605,Kyle Seeback
606,Jagtar Shergill
607,Nora Fueten
608,John G. Gots
609,Phil McColeman
610,Lloyd St. Amand
611,Brian Van Tilborg
612,David Laird
613,Marnie Mellish
614,Paddy Torsney
615,Mike Wallace
616,Scott Cosman
617,Gary Goodyear
618,Max Lombardi
619,Gord Zeilstra
620,Paul Arbour
621,Jake Cole
622,Justin MacKinnon
623,Gordon O'Connor
624,Alina Abbott
625,Ron Cadotte
626,Matt Daudlin
627,Dave Van Kesteren
628,Stephen Leahy
629,Andrew McKeever
630,Bev Oda
631,Bryan Ransom
632,Henry Zekveld
633,Peter Ferreira
634,Miguel Figueroa
635,Wendy Forrest
636,Simon Luisi
637,Theresa Rodrigues
638,Wayne Scott
639,Mario Silva
640,Sarah Thompson
641,Wayne Clements
642,Mary Trapani Hynes
643,Alex Kovalenko
644,Eugene McDermott
645,Yasmin Ratansi
646,John Carmichael
647,Catherine Holliday
648,Rob Oliphant
649,David Sparrow
650,Georgina Wilcock
651,Jason Bissett
652,Rebecca Finch
653,David Tilson
654,Ard Van Leeuwen
655,Dean Woods
656,Justin Chatwin
657,Andrew James
658,Joe Oliver
659,Joseph Volpe
660,Will Arlow
661,Noel Burgon
662,Ryan Dolby
663,Carl Hiemstra
664,Joe Preston
665,Suzanne van Bommel
666,Michael van Holst
667,Richard Bachynsky
668,Taras Natyshak
669,Jeff Watson
670,Susan Whelan
671,Axel Kuhn
672,Marion Schaffer
673,Joseph Schwartz
674,Borys Wrzesnewskyj
675,Patrick Boyer
676,Dave Corail
677,Michael Ignatieff
678,Liam McHugh-Russell
679,Janice Murray
680,Nigel Barriffe
681,Anna Di Carlo
682,Kirsty Duncan
683,Ali Naqvi
684,Bob Saroya
685,Dan Boudria
686,Jean-Sébastien Caron
687,Pierre Lemieux
688,Sylvie Lemieux
689,Dick Hibma
690,Joel Kidd
691,Jill McIllwraith
692,Larry Miller
693,Thom Noble
694,Philip Bender
695,Manuel Couto
696,Drew Garvie
697,Tom King
698,Kornelis Klevering
699,Gloria Kovach
700,Karen Levenson
701,Mike Nagy
702,John Turmel
703,Frank Valeriote
704,Steven Elgersma
705,Diane Finley
706,Eric Hoskins
707,Stephana Johnston
708,Gary McHale
709,Ian Nichols
710,Michael Bell
711,Barry Devolin
712,Dave Switzer
713,Marlene White
714,Stephen Yardy
715,Amy Collard
716,Lisa Raitt
717,Tony Rodrigues
718,Garth Turner
719,Rob Wagner
720,David Christopherson
721,Anthony Giles
722,John Livingstone
723,Lisa Nussey
724,Leon O'Connor
725,Ryan Sparrow
726,Helen M. Wilson
727,Sam Cino
728,Larry Di Ianni
729,David William Hart Dyke
730,Gord Hill
731,Wayne Marston
732,Frank Rukavina
733,Terry Anderson
734,Tyler Banham
735,Stephen Brotherston
736,Chris Charlton
737,Dave Joslin
738,Ben Lobb
739,Greg McClinchey
740,Tony McQuail
741,Glen Smith
742,Dennis Valenta
743,Tania Cameron
744,JoJo Holiday
745,Greg Rickford
746,Roger Valley
747,Brian Abrams
748,Rick Downes
749,Peter Milliken
750,Eric Walton
751,John Bithell
752,Oz Cole-Arnal
753,Amanda Lamka
754,Karen Redman
755,Martin Suter
756,Stephen Woodworth
757,Harold Albrecht
758,Orlando Da Silva
759,Jamie Kropf
760,Rod McNeil
761,Peter Braid
762,Mark Corbiere
763,Jason Cousineau
764,Kyle James Huntingdon
765,Cindy Jacobsen
766,Cathy MacLellan
767,Ramon Portillo
768,Andrew Telegdi
769,Ernest Oliver Rathwell
770,Scott Reid
771,David Remington
772,Chris Walker
773,Sandra Willard
774,Steve Armstrong
775,Gord Brown
776,Marjory Loveys
777,John McCrea
778,Jeanie Warnock
779,Mary Lou Ambrogio
780,Jacquie Gauthier
781,Irene Mathyssen
782,Daniel O'Neail
783,Leonard Vanderhoeven
784,Mary Ann Hodge
785,Steve Holmes
786,Glen Pearson
787,Paul Van Meerbergen
788,Sue Barnes
789,Leslie Bartley
790,Peter Lawrence Ferguson
791,Ed Holder
792,Steve Hunter
793,Monica Jarabek
794,Leonard Aitken
795,Duncan Fletcher
796,Nadine Hawkins
797,John McCallum
798,Allen Small
799,Joe Hill
800,Micheal Janssens
801,Jim Johnston
802,Bev Shipley
803,Jeff Wesley
804,Salma Ataullahjan
805,Navdeep Bains
806,Karan Pandher
807,Tim Sullivan
808,Grace Yogaretnam
809,Satish Balasunderam
810,Melissa Bhagat
811,Jaymini Bhikha
812,Pierre Chénier
813,Albina Guarnieri
814,Omar Alghabra
815,Bob Dechert
816,Richard Pietro
817,Mustafa Rizvi
818,Dagmar Sullivan
819,Hugh Arrison
820,Richard Laushway
821,Paul Szabo
822,Matt Turner
823,Ralph Bunag
824,Otto Casanova
825,Bonnie Crombie
826,Wajid Khan
827,Keith Pinto
828,Viktor Spanovic
829,Phil Brown
830,Lori Gadzala
831,Ed Mahfouz
832,Pierre Poilievre
833,Dorian Baxter
834,Lois Brown
835,Glenn Hubbers
836,Tim Jones
837,Ray Luff
838,Mike Seaward
839,Eric Gillespie
840,Joyce Morocco
841,Rob Nicholson
842,Shawn Willick
843,Dean Allison
844,Dave Bylsma
845,Heather Carter
846,Sid Frere
847,Dave Heatley
848,Claude Gravelle
849,Ian McCracken
850,Louise Portelance
851,Steve Rutchinski
852,Fred Twilley
853,Yves Villeneuve
854,Dianna Allen
855,Craig Bridges
856,Andrew Moulden
857,Anthony Rota
858,Joe Sinicrope
859,Russ Christianson
860,Paul Macklin
861,Rick Norlock
862,Ralph Torrie
863,Andy Arifin
864,Paul Calandra
865,Richard Taylor
866,Lui Temelkovski
867,Michelle Bilek
868,M.A. Bonnie Brown
869,Blake Poland
870,Terence Young
871,Colin Carrie
872,David Gershuny
873,Sean Godfrey
874,Pat Gostlin
875,Alex Kreider
876,Mike Shields
877,Peter Vogel
878,John Andrew Akpata
879,Penny Collenette
880,Paul Dewar
881,Jen Hunter
882,Brian McGarry
883,Pierre Soublière
884,Royal Galipeau
885,Marc Godbout
886,Paul Maillet
887,Amy O'Dell
888,Jean-Serge Brisson
889,Hijal De Sarkar
890,Qais Ghanem
891,Al Gullon
892,David McGuinty
893,Elie Salibi
894,Mauril Bélanger
895,Patrick Glémaud
896,Trevor Haché
897,Christian Legeais
898,Akbar Manoussi
899,Michel St-Onge
900,Robert Taylor-Larter
901,John Baird
902,Frances Coates
903,Alex McDonald
904,David Page
905,David Pratt
906,Marlene Rivier
907,Diane Abbott
908,Martha Dennis
909,Shaun MacDonald
910,Dave MacKenzie
911,Cathy Mott
912,Andrew Borkowski
913,Lorne Gershuny
914,Gerard Kennedy
915,Peggy Nash
916,Terry Parker
917,Robert Rishchynski
918,Jilian Saweczko
919,Jo-Anne Boulding
920,Tony Clement
921,Glen Hodgson
922,Jamie McGarvey
923,David Rowland
924,John Cowling
925,Irma DeVries
926,Sandra Gardiner
927,Julian Ichim
928,Kerry McManus
929,Gary Ralph Schellenberger
930,Emily Berrigan
931,Elaine Couto
932,Dean Del Mastro
933,Betsy McGregor
934,Steve Sharpe
935,Jason Becevello
936,Rick Chue
937,Chai Kalevar
938,George Khouri
939,Dan McTeague
940,Andrea Moffat
941,Paul Barnes
942,Ken Cole
943,Alan Coxwell
944,Daryl Kramp
945,Michael McMahon
946,Carole Devine
947,Denis Gagné
948,Cheryl Gallant
949,Ben Hoffman
950,Sue McSheffrey
951,Wess Dowsett
952,Chungsen Leung
953,Dylan Marando
954,Bryon Wilfert
955,George N. Addison
956,Rick Dykstra
957,Jim Fannon
958,Sam Hammond
959,Walt Lastewka
960,Anita Agrawal
961,Carolyn Bennett
962,Justin Erdman
963,Heather Jewell
964,John Kittredge
965,Andy Bruziewicz
966,Pat Davidson
967,Christopher Desormeaux-Malm
968,Tim Fugard
969,Allan McKeown
970,Paul Bichler
971,Luke Macmichael
972,Tony Martin
973,Cory McLeod
974,Cameron Ross
975,Mike Taffarel
976,Simon Dougherty
977,Jim Karygiannis
978,Benson Lau
979,Adrian Molder
980,John Cannis
981,Natalie Hundt
982,Roxanne James
983,Ella Ng
984,Alonzo Bartley
985,Sania Khan
986,Chuck Konkel
987,John McKay
988,Jerry Bance
989,Derek Lee
990,Alan Mercer
991,Attila Nagy
992,Ryan Sloan
993,Greg Crompton
994,Stefan Dixon
995,Alamgir Hussain
996,M. H. Fatique Chowdhury Kabir
997,Michelle Simson
998,Katy Austin
999,Peter Ellis
1000,Helena Guergis
1001,Andrea Matrosovs
1002,Caley McKibbin
1003,Peter Vander Zaag
1004,Richard Banigan
1005,Steve Clarke
1006,Valerie Powell
1007,Bruce Stanton
1008,DWight Dugas
1009,Howard Galganov
1010,Darlene Jalbert
1011,Guy Lauzon
1012,David Rawnsley
1013,Denis Sabourin
1014,Gordon Harris
1015,Gerry Labelle
1016,Diane Marleau
1017,Will Morin
1018,J. David Popescu
1019,Glenn Thibeault
1020,Susan Kadis
1021,Peter Kent
1022,Norbert Koehl
1023,Simon Strelchik
1024,Russ Aegard
1025,Ken Boshcoff
1026,Richard Neumann
1027,John Rafferty
1028,Denis Andrew Carrière
1029,Brendan Daniel Hughes
1030,Bruce Hyer
1031,Don McArthur
1032,Bev Sarafin
1033,Charlie Angus
1034,Bill Greenberg
1035,Paul Taillefer
1036,Larry Verner
1037,Johan Boyden
1038,Gerald Derome
1039,Philip Fernandez
1040,David Peter Gentili
1041,El- Farouk Khaki
1042,Ellen Michelson
1043,Bob Rae
1044,Liz White
1045,Marie Crawford
1046,Sharon Howarth
1047,Andrew Lang
1048,Jack Layton
1049,Christina Perreault
1050,John Richardson
1051,Marcell Rodden
1052,Bahman Yazdanfar
1053,Carlos Santos Almeida
1054,Chester Brown
1055,Olivia Chow
1056,Val Illie
1057,Christine Innes
1058,Stephen La Frenie
1059,Christine McGirr
1060,Maurizio Bevilacqua
1061,Richard Lorello
1062,Adrian Visentin
1063,Vicky Wilkin
1064,Malcolm Allen
1065,Jody Di Bartolomeo
1066,Alf Kiers
1067,John Maloney
1068,Jennifer Mooradian
1069,Ron Walker
1070,Brent Bouteiller
1071,Bruce Bowser
1072,Michael Chong
1073,Noel Duignan
1074,Jeffrey Streutker
1075,Doug Anderson
1076,Jim Flaherty
1077,Yvonne Forbes
1078,Brent Fullard
1079,David Purdy
1080,Lou Carcasole
1081,Martha Hall Findlay
1082,Jake Karns
1083,Bernadette Michael
1084,Bahman Roudgarnia
1085,Susan Wallace
1086,Joe Comartin
1087,Denise Ghanam
1088,Steve Mastroianni
1089,Kyle Prestanski
1090,John Esposito
1091,Larry Horwitz
1092,Lisa Lumley
1093,Brian Masse
1094,Elizabeth Rowley
1095,Margaret Villamizar
1096,Kurtis Baily
1097,Ken Dryden
1098,Rosemary Frei
1099,Rochelle Wilner
1100,John Dewar
1101,Sylvia Gerl
1102,Vicki Gunn
1103,Judith Moses
1104,Paul Pisani
1105,Peter Van Loan
1106,Aydin Cocelli
1107,Andre Papadimitriou
1108,Mike Sullivan
1109,Alan Tonks
1110,Nick Capra
1111,Giulio Manfrini
1112,Kevin Nguyen
1113,Judy Sgro
1114,Dave Barnes
1115,John Bouché
1116,Jerome Dondo
1117,Lisa Gallagher
1118,Merv Tweed
1119,Martha Jo Willard
1120,Steven Fletcher
1121,Bob Friesen
1122,Mark Price
1123,Fiona Shiells
1124,Brian Timlick
1125,Niki Ashton
1126,Wally Daudrich
1127,Saara Harvie
1128,Tina Keeper
1129,David Andres
1130,Inky Mark
1131,Wendy Menzies
1132,Charles Prefontaine
1133,Kate Storey
1134,Ron Strynadka
1135,Chris Hrynkow
1136,Jim Maloway
1137,Wes Penner
1138,Robert Scott
1139,Thomas Steen
1140,Kevan Bowkett
1141,Ross Eadie
1142,Eduard Hiebert
1143,Lesley Hughes
1144,Jordan Loewen
1145,Joy Smith
1146,Mohamed Alli
1147,Candice Hoeppner
1148,Charlie Howatt
1149,Ted Klassen
1150,Len Lodder
1151,Janine Gibson
1152,Shirley Hiebert
1153,Ross Martin
1154,David Reimer
1155,Vic Toews
1156,Shelly Glover
1157,Justin Gregoire
1158,Marc Payette
1159,Matt Schaubroeck
1160,Raymond Simard
1161,James Bezan
1162,Pat Cordner
1163,Jane MacDiarmid
1164,Kevin Walsh
1165,Glenda Whiteman
1166,Ed Ackerman
1167,Joe Chan
1168,Kenny Daodu
1169,Dan Hurley
1170,Jessie Klassen
1171,Pat Martin
1172,Lyle Morrisseau
1173,Darrell Rankin
1174,Catharine Johannson
1175,Frank Komarniski
1176,Ray Larkin
1177,Marcelle Marion
1178,Roger F. Poisson
1179,Judy Wasylycia-Leis
1180,Rod Bruinooge
1181,David Cosby
1182,John Loewen
1183,Heidi Loewen-Steffano
1184,Sean Robert
1185,Rachel Heinrichs
1186,Trevor Kennerd
1187,Anita Neville
1188,Vere Scott
1189,Norbert Kratchmer
1190,Gregory Nyholt
1191,Gerry Ritz
1192,Harold Stephan
1193,Bob Woloshyn
1194,Deb Ehmann
1195,Patti Gieni
1196,Imre Pallagi
1197,Lynne Yelich
1198,Rob Ballantyne
1199,Rob Clarke
1200,Brian Morin
1201,George Morin
1202,David Orchard
1203,David Anderson
1204,Bill Clary
1205,Duane Filson
1206,Scott Wilson
1207,Ray Boughen
1208,Cal Johnston
1209,Don Mitchell
1210,Larissa Shasko
1211,Craig Batley
1212,Lou Doderai
1213,Randy Hoback
1214,Valerie Mushinski
1215,Amanda Judith Marie Smytaniuk
1216,Fred Kress
1217,Tom Lukiwski
1218,Monica Lysack
1219,Nicolas Stulberg
1220,Janice Bernier
1221,Greg Chatterson
1222,Rod Flaman
1223,Andrew Scheer
1224,Jean-Pierre Ducasse
1225,Karen Parhar
1226,Scott Ruston
1227,Brad Trost
1228,Rick Barsky
1229,Kelly Block
1230,Roy Bluehorn
1231,Marcel Leon Bourassa
1232,Amber Jones
1233,Kevin Stricker
1234,Nettie Wiebe
1235,Clint Davidson
1236,Tobi-Dawne Smith
1237,Maurice Vellacott
1238,Patricia Zipchen
1239,Marlin Belt
1240,Bob Deptuck
1241,Raquel Fletcher
1242,Ed Komarnicki
1243,Ralph Goodale
1244,Michelle Hunter
1245,Stephen Moore
1246,George-Richard Wooldridge
1247,Jen Antony
1248,Bryan H. Bell
